gama1,gama2,beta1,beta2,N1,N2,mn,Fn,kesai,an,E,nu,Pmax,a_len
4.822087400517443,6.237310639946483,20.63728230067573,-2.2918482237668805,21,59,6.297882575181391,82369.51176162182,4.572712619472277,21.03156812464855,206331.96049072267,0.23599346414508107,1109.88463158389,45.572053032060026
2.765001068779925,2.712849398568447,29.286983718911294,1.8785291167369635,18,69,5.794235872770181,16738.265394879214,-8.95961743978181,24.810943333007028,214062.0812789133,0.3088462566034949,795.2814241302713,16.75440547565604
4.115440532511425,3.9784621136207665,-18.133723156417663,-28.854750590024768,39,63,7.206995219273281,13539.028663030182,-3.4122914791657095,20.73721309531806,198321.5138707167,0.3214004437202914,341.14240947090167,38.41129200643102
2.977297926899659,3.9329021236759147,18.394590401124532,-5.689440736947553,38,85,5.979274710543887,32702.160388166358,3.100768766827951,19.714277847551532,219195.23887990625,0.28628496777586104,578.6868069762992,48.3849318850139
4.941802350109254,7.818588484443222,-14.853145976452831,-22.927164263829173,29,41,3.076616112535088,32476.309921676584,-4.21257950614499,22.298630227319002,194048.41215325496,0.33573497777305455,1105.3248773038865,28.875423603837657
4.894516415881214,7.90885723032248,22.481609477617013,-10.180644843990333,21,69,3.7801222014839846,62780.00619271038,-0.4058605775788493,24.173545744039462,182990.2810347458,0.23307584246209323,950.491868042953,56.157422635513036
4.341394646519419,6.828832730992506,-22.64793860332861,-13.82886974311075,31,65,4.80499274815924,92180.73632479421,2.1597842550505817,21.087026581804672,203432.18330015798,0.2306978461868544,853.6336332802649,71.80505523485263
0.9366658363537763,5.913530208617461,-6.005147144131644,-1.4842011269250293,24,87,3.900019576171805,87133.0474352321,5.91855679360477,19.65541819081255,197846.76087810996,0.29169913076257364,1586.8499486671376,35.61011838458795
1.0723631442463788,7.294153559025961,-10.485488431049951,-21.142144810497648,36,55,3.980980715136719,28620.676323120435,3.440919977133259,19.360146362264402,210908.57376901974,0.37041683136929704,851.9773770319124,34.94977543706368
3.518328936481044,4.740619493520631,-20.13492324173566,25.565285611914227,32,72,3.6142821101463793,82957.2107177324,-2.737773065093519,21.237972180442096,202458.85608544596,0.3529066728482422,1012.6903565385501,62.540223166391996
4.371566493057601,7.866559452078002,9.469268858583519,25.21371269242438,39,59,7.868271764427164,61892.58567613045,2.0553382023996676,19.99849089577289,215896.8982083765,0.3009016645710702,615.1903445135343,69.3083007347548
1.53404248686851,7.362680501721414,-29.553010046259704,-0.40241695594301774,19,51,3.7625155602221465,55954.723933459194,1.6709346231688365,23.52043088745334,187200.54989027802,0.30763927232873306,991.292019974282,51.914451139520416
1.4247721157671402,5.726855879948347,-15.959903780380177,4.427388580885946,24,48,6.578639223463213,65581.134900308,8.00147011535795,22.86112468778666,205665.24907124095,0.3894494968447563,1270.222775718731,26.672671462812094
1.6529656448310663,6.358493237610858,19.37513584013938,-14.880388663670928,31,55,7.121167025414613,86293.77631913852,-8.756520074300397,18.57678860567785,205082.08165544044,0.20639312566276363,1185.7639088566784,30.105027479084036
2.8987168469466646,3.9253062427365872,-3.634514573004008,20.87612284108758,38,52,3.421240242059233,42831.588749443545,-8.503287009041303,21.865801270480024,180261.67339680545,0.3763101625751888,1337.7180981023248,20.09451354573872
0.5406457003908179,6.19097146799758,-16.08396535153478,-13.502726404903491,29,59,5.458038729430597,73621.29180939341,5.2789000325093305,21.383758238725132,218071.4497123111,0.27046585272550594,1106.146931117524,38.90588631952212
